,brand,categories,colors,price,is_available,condition,is_sale,source,shipping,is_special_offer,is_returnable,manufacturer
8788,Easy Street,clothing,yellow,89.19,1,New,0,Overstock.com,No,1,0,Easy Street
8788,Easy Street,clothing,beige,89.19,1,New,0,Overstock.com,No,1,0,Easy Street
8789,Easy Street,shoes,blue,23.0,0,New,0,Overstock.com,No,1,0,Easy Street
8789,Easy Street,shoes,black,23.0,0,New,0,Overstock.com,No,1,0,Easy Street
8789,Easy Street,shoes,white,23.0,0,New,0,Overstock.com,No,1,0,Easy Street
8789,Easy Street,shoes,pink,23.0,0,New,0,Overstock.com,No,1,0,Easy Street
8789,Easy Street,shoes,yellow,23.0,0,New,0,Overstock.com,No,1,0,Easy Street
8789,Easy Street,shoes,beige,23.0,0,New,0,Overstock.com,No,1,0,Easy Street
8789,Easy Street,clothing,blue,23.0,0,New,0,Overstock.com,No,1,0,Easy Street
8789,Easy Street,clothing,black,23.0,0,New,0,Overstock.com,No,1,0,Easy Street
8789,Easy Street,clothing,white,23.0,0,New,0,Overstock.com,No,1,0,Easy Street
8789,Easy Street,clothing,pink,23.0,0,New,0,Overstock.com,No,1,0,Easy Street
8789,Easy Street,clothing,yellow,23.0,0,New,0,Overstock.com,No,1,0,Easy Street
8789,Easy Street,clothing,beige,23.0,0,New,0,Overstock.com,No,1,0,Easy Street
8791,Easy Street,shoes,blue,62.23,1,New,0,Overstock.com,No,1,0,Easy Street
8791,Easy Street,shoes,black,62.23,1,New,0,Overstock.com,No,1,0,Easy Street
8791,Easy Street,shoes,white,62.23,1,New,0,Overstock.com,No,1,0,Easy Street
8791,Easy Street,shoes,pink,62.23,1,New,0,Overstock.com,No,1,0,Easy Street
8791,Easy Street,shoes,yellow,62.23,1,New,0,Overstock.com,No,1,0,Easy Street
8791,Easy Street,shoes,beige,62.23,1,New,0,Overstock.com,No,1,0,Easy Street
8791,Easy Street,clothing,blue,62.23,1,New,0,Overstock.com,No,1,0,Easy Street
8791,Easy Street,clothing,black,62.23,1,New,0,Overstock.com,No,1,0,Easy Street
8791,Easy Street,clothing,white,62.23,1,New,0,Overstock.com,No,1,0,Easy Street
8791,Easy Street,clothing,pink,62.23,1,New,0,Overstock.com,No,1,0,Easy Street
8791,Easy Street,clothing,yellow,62.23,1,New,0,Overstock.com,No,1,0,Easy Street
8791,Easy Street,clothing,beige,62.23,1,New,0,Overstock.com,No,1,0,Easy Street
8792,Easy Street,shoes,blue,43.96,1,New,0,Overstock.com,No,1,0,Easy Street
8792,Easy Street,shoes,black,43.96,1,New,0,Overstock.com,No,1,0,Easy Street
8792,Easy Street,shoes,white,43.96,1,New,0,Overstock.com,No,1,0,Easy Street
8792,Easy Street,shoes,pink,43.96,1,New,0,Overstock.com,No,1,0,Easy Street
8792,Easy Street,shoes,yellow,43.96,1,New,0,Overstock.com,No,1,0,Easy Street
8792,Easy Street,shoes,beige,43.96,1,New,0,Overstock.com,No,1,0,Easy Street
8792,Easy Street,clothing,blue,43.96,1,New,0,Overstock.com,No,1,0,Easy Street
8792,Easy Street,clothing,black,43.96,1,New,0,Overstock.com,No,1,0,Easy Street
8792,Easy Street,clothing,white,43.96,1,New,0,Overstock.com,No,1,0,Easy Street
8792,Easy Street,clothing,pink,43.96,1,New,0,Overstock.com,No,1,0,Easy Street
8792,Easy Street,clothing,yellow,43.96,1,New,0,Overstock.com,No,1,0,Easy Street
8792,Easy Street,clothing,beige,43.96,1,New,0,Overstock.com,No,1,0,Easy Street
8793,Easy Street,shoes,blue,22.21,1,New,0,Overstock.com,No,1,0,Easy Street
8793,Easy Street,shoes,black,22.21,1,New,0,Overstock.com,No,1,0,Easy Street
8793,Easy Street,shoes,white,22.21,1,New,0,Overstock.com,No,1,0,Easy Street
8793,Easy Street,shoes,pink,22.21,1,New,0,Overstock.com,No,1,0,Easy Street
8793,Easy Street,shoes,yellow,22.21,1,New,0,Overstock.com,No,1,0,Easy Street
8793,Easy Street,shoes,beige,22.21,1,New,0,Overstock.com,No,1,0,Easy Street
8793,Easy Street,clothing,blue,22.21,1,New,0,Overstock.com,No,1,0,Easy Street
8793,Easy Street,clothing,black,22.21,1,New,0,Overstock.com,No,1,0,Easy Street
8793,Easy Street,clothing,white,22.21,1,New,0,Overstock.com,No,1,0,Easy Street
8793,Easy Street,clothing,pink,22.21,1,New,0,Overstock.com,No,1,0,Easy Street
8793,Easy Street,clothing,yellow,22.21,1,New,0,Overstock.com,No,1,0,Easy Street
8793,Easy Street,clothing,beige,22.21,1,New,0,Overstock.com,No,1,0,Easy Street
8794,Easy Street,shoes,blue,38.49,1,New,0,Overstock.com,No,1,0,Easy Street
8794,Easy Street,shoes,black,38.49,1,New,0,Overstock.com,No,1,0,Easy Street
8794,Easy Street,shoes,white,38.49,1,New,0,Overstock.com,No,1,0,Easy Street
8794,Easy Street,shoes,pink,38.49,1,New,0,Overstock.com,No,1,0,Easy Street
8794,Easy Street,shoes,yellow,38.49,1,New,0,Overstock.com,No,1,0,Easy Street
8794,Easy Street,shoes,beige,38.49,1,New,0,Overstock.com,No,1,0,Easy Street
8794,Easy Street,clothing,blue,38.49,1,New,0,Overstock.com,No,1,0,Easy Street
8794,Easy Street,clothing,black,38.49,1,New,0,Overstock.com,No,1,0,Easy Street
8794,Easy Street,clothing,white,38.49,1,New,0,Overstock.com,No,1,0,Easy Street
8794,Easy Street,clothing,pink,38.49,1,New,0,Overstock.com,No,1,0,Easy Street
8794,Easy Street,clothing,yellow,38.49,1,New,0,Overstock.com,No,1,0,Easy Street
8794,Easy Street,clothing,beige,38.49,1,New,0,Overstock.com,No,1,0,Easy Street
8795,Easy Street,shoes,blue,39.6,1,New,0,Overstock.com,No,1,0,Easy Street
8795,Easy Street,shoes,black,39.6,1,New,0,Overstock.com,No,1,0,Easy Street
8795,Easy Street,shoes,white,39.6,1,New,0,Overstock.com,No,1,0,Easy Street
8795,Easy Street,shoes,pink,39.6,1,New,0,Overstock.com,No,1,0,Easy Street
8795,Easy Street,shoes,yellow,39.6,1,New,0,Overstock.com,No,1,0,Easy Street
8795,Easy Street,shoes,beige,39.6,1,New,0,Overstock.com,No,1,0,Easy Street
8795,Easy Street,clothing,blue,39.6,1,New,0,Overstock.com,No,1,0,Easy Street
8795,Easy Street,clothing,black,39.6,1,New,0,Overstock.com,No,1,0,Easy Street
8795,Easy Street,clothing,white,39.6,1,New,0,Overstock.com,No,1,0,Easy Street
8795,Easy Street,clothing,pink,39.6,1,New,0,Overstock.com,No,1,0,Easy Street
8795,Easy Street,clothing,yellow,39.6,1,New,0,Overstock.com,No,1,0,Easy Street
8795,Easy Street,clothing,beige,39.6,1,New,0,Overstock.com,No,1,0,Easy Street
8796,Easy Street,shoes,blue,49.35,0,New,0,Overstock.com,No,1,0,Easy Street
8796,Easy Street,shoes,black,49.35,0,New,0,Overstock.com,No,1,0,Easy Street
8796,Easy Street,shoes,white,49.35,0,New,0,Overstock.com,No,1,0,Easy Street
8796,Easy Street,shoes,pink,49.35,0,New,0,Overstock.com,No,1,0,Easy Street
8796,Easy Street,shoes,yellow,49.35,0,New,0,Overstock.com,No,1,0,Easy Street
8796,Easy Street,shoes,beige,49.35,0,New,0,Overstock.com,No,1,0,Easy Street
8796,Easy Street,clothing,blue,49.35,0,New,0,Overstock.com,No,1,0,Easy Street
8796,Easy Street,clothing,black,49.35,0,New,0,Overstock.com,No,1,0,Easy Street
8796,Easy Street,clothing,white,49.35,0,New,0,Overstock.com,No,1,0,Easy Street
8796,Easy Street,clothing,pink,49.35,0,New,0,Overstock.com,No,1,0,Easy Street
8796,Easy Street,clothing,yellow,49.35,0,New,0,Overstock.com,No,1,0,Easy Street
8796,Easy Street,clothing,beige,49.35,0,New,0,Overstock.com,No,1,0,Easy Street
8798,Easy Street,shoes,blue,346.65,0,New,0,Overstock.com,No,1,0,Easy Street
8798,Easy Street,shoes,black,346.65,0,New,0,Overstock.com,No,1,0,Easy Street
8798,Easy Street,shoes,white,346.65,0,New,0,Overstock.com,No,1,0,Easy Street
8798,Easy Street,shoes,pink,346.65,0,New,0,Overstock.com,No,1,0,Easy Street
8798,Easy Street,shoes,yellow,346.65,0,New,0,Overstock.com,No,1,0,Easy Street
8798,Easy Street,shoes,beige,346.65,0,New,0,Overstock.com,No,1,0,Easy Street
8798,Easy Street,clothing,blue,346.65,0,New,0,Overstock.com,No,1,0,Easy Street
8798,Easy Street,clothing,black,346.65,0,New,0,Overstock.com,No,1,0,Easy Street
8798,Easy Street,clothing,white,346.65,0,New,0,Overstock.com,No,1,0,Easy Street
8798,Easy Street,clothing,pink,346.65,0,New,0,Overstock.com,No,1,0,Easy Street
8798,Easy Street,clothing,yellow,346.65,0,New,0,Overstock.com,No,1,0,Easy Street
8798,Easy Street,clothing,beige,346.65,0,New,0,Overstock.com,No,1,0,Easy Street
8800,Easy Street,shoes,blue,86.92,1,New,0,Overstock.com,No,1,0,Easy Street
8800,Easy Street,shoes,black,86.92,1,New,0,Overstock.com,No,1,0,Easy Street
8800,Easy Street,shoes,white,86.92,1,New,0,Overstock.com,No,1,0,Easy Street
8800,Easy Street,shoes,pink,86.92,1,New,0,Overstock.com,No,1,0,Easy Street
8800,Easy Street,shoes,yellow,86.92,1,New,0,Overstock.com,No,1,0,Easy Street
8800,Easy Street,shoes,beige,86.92,1,New,0,Overstock.com,No,1,0,Easy Street
8800,Easy Street,clothing,blue,86.92,1,New,0,Overstock.com,No,1,0,Easy Street
8800,Easy Street,clothing,black,86.92,1,New,0,Overstock.com,No,1,0,Easy Street
8800,Easy Street,clothing,white,86.92,1,New,0,Overstock.com,No,1,0,Easy Street
8800,Easy Street,clothing,pink,86.92,1,New,0,Overstock.com,No,1,0,Easy Street
8800,Easy Street,clothing,yellow,86.92,1,New,0,Overstock.com,No,1,0,Easy Street
8800,Easy Street,clothing,beige,86.92,1,New,0,Overstock.com,No,1,0,Easy Street
8801,Easy Street,shoes,blue,93.27,1,New,0,Overstock.com,No,1,0,Easy Street
8801,Easy Street,shoes,black,93.27,1,New,0,Overstock.com,No,1,0,Easy Street
8801,Easy Street,shoes,white,93.27,1,New,0,Overstock.com,No,1,0,Easy Street
8801,Easy Street,shoes,pink,93.27,1,New,0,Overstock.com,No,1,0,Easy Street
8801,Easy Street,shoes,yellow,93.27,1,New,0,Overstock.com,No,1,0,Easy Street
8801,Easy Street,shoes,beige,93.27,1,New,0,Overstock.com,No,1,0,Easy Street
8801,Easy Street,clothing,blue,93.27,1,New,0,Overstock.com,No,1,0,Easy Street
8801,Easy Street,clothing,black,93.27,1,New,0,Overstock.com,No,1,0,Easy Street
8801,Easy Street,clothing,white,93.27,1,New,0,Overstock.com,No,1,0,Easy Street
8801,Easy Street,clothing,pink,93.27,1,New,0,Overstock.com,No,1,0,Easy Street
8801,Easy Street,clothing,yellow,93.27,1,New,0,Overstock.com,No,1,0,Easy Street
8801,Easy Street,clothing,beige,93.27,1,New,0,Overstock.com,No,1,0,Easy Street
8803,Easy Street,shoes,blue,46.64,1,New,0,Overstock.com,No,1,0,Easy Street
8803,Easy Street,shoes,black,46.64,1,New,0,Overstock.com,No,1,0,Easy Street
8803,Easy Street,shoes,white,46.64,1,New,0,Overstock.com,No,1,0,Easy Street
8803,Easy Street,shoes,pink,46.64,1,New,0,Overstock.com,No,1,0,Easy Street
8803,Easy Street,shoes,yellow,46.64,1,New,0,Overstock.com,No,1,0,Easy Street
8803,Easy Street,shoes,beige,46.64,1,New,0,Overstock.com,No,1,0,Easy Street
8803,Easy Street,clothing,blue,46.64,1,New,0,Overstock.com,No,1,0,Easy Street
8803,Easy Street,clothing,black,46.64,1,New,0,Overstock.com,No,1,0,Easy Street
8803,Easy Street,clothing,white,46.64,1,New,0,Overstock.com,No,1,0,Easy Street
8803,Easy Street,clothing,pink,46.64,1,New,0,Overstock.com,No,1,0,Easy Street
8803,Easy Street,clothing,yellow,46.64,1,New,0,Overstock.com,No,1,0,Easy Street
8803,Easy Street,clothing,beige,46.64,1,New,0,Overstock.com,No,1,0,Easy Street
8804,Easy Street,shoes,blue,99.9,0,New,0,Overstock.com,No,1,0,Easy Street
8804,Easy Street,shoes,black,99.9,0,New,0,Overstock.com,No,1,0,Easy Street
8804,Easy Street,shoes,white,99.9,0,New,0,Overstock.com,No,1,0,Easy Street
8804,Easy Street,shoes,pink,99.9,0,New,0,Overstock.com,No,1,0,Easy Street
8804,Easy Street,shoes,yellow,99.9,0,New,0,Overstock.com,No,1,0,Easy Street
8804,Easy Street,shoes,beige,99.9,0,New,0,Overstock.com,No,1,0,Easy Street
8804,Easy Street,clothing,blue,99.9,0,New,0,Overstock.com,No,1,0,Easy Street
8804,Easy Street,clothing,black,99.9,0,New,0,Overstock.com,No,1,0,Easy Street
8804,Easy Street,clothing,white,99.9,0,New,0,Overstock.com,No,1,0,Easy Street
8804,Easy Street,clothing,pink,99.9,0,New,0,Overstock.com,No,1,0,Easy Street
8804,Easy Street,clothing,yellow,99.9,0,New,0,Overstock.com,No,1,0,Easy Street
8804,Easy Street,clothing,beige,99.9,0,New,0,Overstock.com,No,1,0,Easy Street
8805,Easy Street,shoes,blue,57.72,1,New,0,Overstock.com,No,1,0,Easy Street
8805,Easy Street,shoes,black,57.72,1,New,0,Overstock.com,No,1,0,Easy Street
8805,Easy Street,shoes,white,57.72,1,New,0,Overstock.com,No,1,0,Easy Street
8805,Easy Street,shoes,pink,57.72,1,New,0,Overstock.com,No,1,0,Easy Street
8805,Easy Street,shoes,yellow,57.72,1,New,0,Overstock.com,No,1,0,Easy Street
8805,Easy Street,shoes,beige,57.72,1,New,0,Overstock.com,No,1,0,Easy Street
8805,Easy Street,clothing,blue,57.72,1,New,0,Overstock.com,No,1,0,Easy Street
8805,Easy Street,clothing,black,57.72,1,New,0,Overstock.com,No,1,0,Easy Street
8805,Easy Street,clothing,white,57.72,1,New,0,Overstock.com,No,1,0,Easy Street
8805,Easy Street,clothing,pink,57.72,1,New,0,Overstock.com,No,1,0,Easy Street
8805,Easy Street,clothing,yellow,57.72,1,New,0,Overstock.com,No,1,0,Easy Street
8805,Easy Street,clothing,beige,57.72,1,New,0,Overstock.com,No,1,0,Easy Street
8806,Easy Street,shoes,blue,54.81,1,New,0,Overstock.com,No,1,0,Easy Street
8806,Easy Street,shoes,black,54.81,1,New,0,Overstock.com,No,1,0,Easy Street
8806,Easy Street,shoes,white,54.81,1,New,0,Overstock.com,No,1,0,Easy Street
8806,Easy Street,shoes,pink,54.81,1,New,0,Overstock.com,No,1,0,Easy Street
8806,Easy Street,shoes,yellow,54.81,1,New,0,Overstock.com,No,1,0,Easy Street
8806,Easy Street,shoes,beige,54.81,1,New,0,Overstock.com,No,1,0,Easy Street
8806,Easy Street,clothing,blue,54.81,1,New,0,Overstock.com,No,1,0,Easy Street
8806,Easy Street,clothing,black,54.81,1,New,0,Overstock.com,No,1,0,Easy Street
8806,Easy Street,clothing,white,54.81,1,New,0,Overstock.com,No,1,0,Easy Street
8806,Easy Street,clothing,pink,54.81,1,New,0,Overstock.com,No,1,0,Easy Street
8806,Easy Street,clothing,yellow,54.81,1,New,0,Overstock.com,No,1,0,Easy Street
8806,Easy Street,clothing,beige,54.81,1,New,0,Overstock.com,No,1,0,Easy Street
8807,Easy Street,shoes,blue,75.01,1,New,0,Overstock.com,No,1,0,Easy Street
8807,Easy Street,shoes,black,75.01,1,New,0,Overstock.com,No,1,0,Easy Street
8807,Easy Street,shoes,white,75.01,1,New,0,Overstock.com,No,1,0,Easy Street
8807,Easy Street,shoes,pink,75.01,1,New,0,Overstock.com,No,1,0,Easy Street
8807,Easy Street,shoes,yellow,75.01,1,New,0,Overstock.com,No,1,0,Easy Street
8807,Easy Street,shoes,beige,75.01,1,New,0,Overstock.com,No,1,0,Easy Street
8807,Easy Street,clothing,blue,75.01,1,New,0,Overstock.com,No,1,0,Easy Street
8807,Easy Street,clothing,black,75.01,1,New,0,Overstock.com,No,1,0,Easy Street
8807,Easy Street,clothing,white,75.01,1,New,0,Overstock.com,No,1,0,Easy Street
8807,Easy Street,clothing,pink,75.01,1,New,0,Overstock.com,No,1,0,Easy Street
8807,Easy Street,clothing,yellow,75.01,1,New,0,Overstock.com,No,1,0,Easy Street
8807,Easy Street,clothing,beige,75.01,1,New,0,Overstock.com,No,1,0,Easy Street
8808,Easy Street,shoes,blue,19.47,1,New,0,Overstock.com,No,1,0,Easy Street
8808,Easy Street,shoes,black,19.47,1,New,0,Overstock.com,No,1,0,Easy Street
8808,Easy Street,shoes,white,19.47,1,New,0,Overstock.com,No,1,0,Easy Street
8808,Easy Street,shoes,pink,19.47,1,New,0,Overstock.com,No,1,0,Easy Street
8808,Easy Street,shoes,yellow,19.47,1,New,0,Overstock.com,No,1,0,Easy Street
8808,Easy Street,shoes,beige,19.47,1,New,0,Overstock.com,No,1,0,Easy Street
8808,Easy Street,clothing,blue,19.47,1,New,0,Overstock.com,No,1,0,Easy Street
8808,Easy Street,clothing,black,19.47,1,New,0,Overstock.com,No,1,0,Easy Street
8808,Easy Street,clothing,white,19.47,1,New,0,Overstock.com,No,1,0,Easy Street
8808,Easy Street,clothing,pink,19.47,1,New,0,Overstock.com,No,1,0,Easy Street
8808,Easy Street,clothing,yellow,19.47,1,New,0,Overstock.com,No,1,0,Easy Street
8808,Easy Street,clothing,beige,19.47,1,New,0,Overstock.com,No,1,0,Easy Street
8809,Easy Street,shoes,blue,74.61,1,New,0,Overstock.com,No,1,0,Easy Street
8809,Easy Street,shoes,black,74.61,1,New,0,Overstock.com,No,1,0,Easy Street
8809,Easy Street,shoes,white,74.61,1,New,0,Overstock.com,No,1,0,Easy Street
8809,Easy Street,shoes,pink,74.61,1,New,0,Overstock.com,No,1,0,Easy Street
8809,Easy Street,shoes,yellow,74.61,1,New,0,Overstock.com,No,1,0,Easy Street
8809,Easy Street,shoes,beige,74.61,1,New,0,Overstock.com,No,1,0,Easy Street
8809,Easy Street,clothing,blue,74.61,1,New,0,Overstock.com,No,1,0,Easy Street
8809,Easy Street,clothing,black,74.61,1,New,0,Overstock.com,No,1,0,Easy Street
8809,Easy Street,clothing,white,74.61,1,New,0,Overstock.com,No,1,0,Easy Street
8809,Easy Street,clothing,pink,74.61,1,New,0,Overstock.com,No,1,0,Easy Street
8809,Easy Street,clothing,yellow,74.61,1,New,0,Overstock.com,No,1,0,Easy Street
8809,Easy Street,clothing,beige,74.61,1,New,0,Overstock.com,No,1,0,Easy Street
8810,Easy Street,shoes,blue,41.8,1,New,0,Overstock.com,No,1,0,Easy Street
8810,Easy Street,shoes,black,41.8,1,New,0,Overstock.com,No,1,0,Easy Street
8810,Easy Street,shoes,white,41.8,1,New,0,Overstock.com,No,1,0,Easy Street
8810,Easy Street,shoes,pink,41.8,1,New,0,Overstock.com,No,1,0,Easy Street
8810,Easy Street,shoes,yellow,41.8,1,New,0,Overstock.com,No,1,0,Easy Street
8810,Easy Street,shoes,beige,41.8,1,New,0,Overstock.com,No,1,0,Easy Street
8810,Easy Street,clothing,blue,41.8,1,New,0,Overstock.com,No,1,0,Easy Street
8810,Easy Street,clothing,black,41.8,1,New,0,Overstock.com,No,1,0,Easy Street
8810,Easy Street,clothing,white,41.8,1,New,0,Overstock.com,No,1,0,Easy Street
8810,Easy Street,clothing,pink,41.8,1,New,0,Overstock.com,No,1,0,Easy Street
8810,Easy Street,clothing,yellow,41.8,1,New,0,Overstock.com,No,1,0,Easy Street
8810,Easy Street,clothing,beige,41.8,1,New,0,Overstock.com,No,1,0,Easy Street
8811,Easy Street,shoes,blue,89.27,1,New,0,Overstock.com,No,1,0,Easy Street
8811,Easy Street,shoes,black,89.27,1,New,0,Overstock.com,No,1,0,Easy Street
8811,Easy Street,shoes,white,89.27,1,New,0,Overstock.com,No,1,0,Easy Street
8811,Easy Street,shoes,pink,89.27,1,New,0,Overstock.com,No,1,0,Easy Street
8811,Easy Street,shoes,yellow,89.27,1,New,0,Overstock.com,No,1,0,Easy Street
8811,Easy Street,shoes,beige,89.27,1,New,0,Overstock.com,No,1,0,Easy Street
8811,Easy Street,clothing,blue,89.27,1,New,0,Overstock.com,No,1,0,Easy Street
8811,Easy Street,clothing,black,89.27,1,New,0,Overstock.com,No,1,0,Easy Street
8811,Easy Street,clothing,white,89.27,1,New,0,Overstock.com,No,1,0,Easy Street
8811,Easy Street,clothing,pink,89.27,1,New,0,Overstock.com,No,1,0,Easy Street
8811,Easy Street,clothing,yellow,89.27,1,New,0,Overstock.com,No,1,0,Easy Street
8811,Easy Street,clothing,beige,89.27,1,New,0,Overstock.com,No,1,0,Easy Street
8812,Easy Street,shoes,blue,33.81,1,New,0,Overstock.com,No,1,0,Easy Street
8812,Easy Street,shoes,black,33.81,1,New,0,Overstock.com,No,1,0,Easy Street
8812,Easy Street,shoes,white,33.81,1,New,0,Overstock.com,No,1,0,Easy Street
8812,Easy Street,shoes,pink,33.81,1,New,0,Overstock.com,No,1,0,Easy Street
8812,Easy Street,shoes,yellow,33.81,1,New,0,Overstock.com,No,1,0,Easy Street
8812,Easy Street,shoes,beige,33.81,1,New,0,Overstock.com,No,1,0,Easy Street
8812,Easy Street,clothing,blue,33.81,1,New,0,Overstock.com,No,1,0,Easy Street
8812,Easy Street,clothing,black,33.81,1,New,0,Overstock.com,No,1,0,Easy Street
8812,Easy Street,clothing,white,33.81,1,New,0,Overstock.com,No,1,0,Easy Street
8812,Easy Street,clothing,pink,33.81,1,New,0,Overstock.com,No,1,0,Easy Street
8812,Easy Street,clothing,yellow,33.81,1,New,0,Overstock.com,No,1,0,Easy Street
8812,Easy Street,clothing,beige,33.81,1,New,0,Overstock.com,No,1,0,Easy Street
8813,Easy Street,shoes,blue,59.95,0,New,0,Overstock.com,No,1,0,Easy Street
8813,Easy Street,shoes,black,59.95,0,New,0,Overstock.com,No,1,0,Easy Street
8813,Easy Street,shoes,white,59.95,0,New,0,Overstock.com,No,1,0,Easy Street
8813,Easy Street,shoes,pink,59.95,0,New,0,Overstock.com,No,1,0,Easy Street
8813,Easy Street,shoes,yellow,59.95,0,New,0,Overstock.com,No,1,0,Easy Street
8813,Easy Street,shoes,beige,59.95,0,New,0,Overstock.com,No,1,0,Easy Street
8813,Easy Street,clothing,blue,59.95,0,New,0,Overstock.com,No,1,0,Easy Street
8813,Easy Street,clothing,black,59.95,0,New,0,Overstock.com,No,1,0,Easy Street
8813,Easy Street,clothing,white,59.95,0,New,0,Overstock.com,No,1,0,Easy Street
8813,Easy Street,clothing,pink,59.95,0,New,0,Overstock.com,No,1,0,Easy Street
8813,Easy Street,clothing,yellow,59.95,0,New,0,Overstock.com,No,1,0,Easy Street
8813,Easy Street,clothing,beige,59.95,0,New,0,Overstock.com,No,1,0,Easy Street
8814,Easy Street,shoes,blue,39.0,0,New,0,Overstock.com,No,1,0,Easy Street
8814,Easy Street,shoes,black,39.0,0,New,0,Overstock.com,No,1,0,Easy Street
8814,Easy Street,shoes,white,39.0,0,New,0,Overstock.com,No,1,0,Easy Street
8814,Easy Street,shoes,pink,39.0,0,New,0,Overstock.com,No,1,0,Easy Street
8814,Easy Street,shoes,yellow,39.0,0,New,0,Overstock.com,No,1,0,Easy Street
8814,Easy Street,shoes,beige,39.0,0,New,0,Overstock.com,No,1,0,Easy Street
8814,Easy Street,clothing,blue,39.0,0,New,0,Overstock.com,No,1,0,Easy Street
8814,Easy Street,clothing,black,39.0,0,New,0,Overstock.com,No,1,0,Easy Street
8814,Easy Street,clothing,white,39.0,0,New,0,Overstock.com,No,1,0,Easy Street
8814,Easy Street,clothing,pink,39.0,0,New,0,Overstock.com,No,1,0,Easy Street
8814,Easy Street,clothing,yellow,39.0,0,New,0,Overstock.com,No,1,0,Easy Street
8814,Easy Street,clothing,beige,39.0,0,New,0,Overstock.com,No,1,0,Easy Street
8815,Easy Street,shoes,blue,79.99,1,New,0,Overstock.com,No,1,0,Easy Street
8815,Easy Street,shoes,black,79.99,1,New,0,Overstock.com,No,1,0,Easy Street
8815,Easy Street,shoes,white,79.99,1,New,0,Overstock.com,No,1,0,Easy Street
8815,Easy Street,shoes,pink,79.99,1,New,0,Overstock.com,No,1,0,Easy Street
8815,Easy Street,shoes,yellow,79.99,1,New,0,Overstock.com,No,1,0,Easy Street
8815,Easy Street,shoes,beige,79.99,1,New,0,Overstock.com,No,1,0,Easy Street
8815,Easy Street,clothing,blue,79.99,1,New,0,Overstock.com,No,1,0,Easy Street
8815,Easy Street,clothing,black,79.99,1,New,0,Overstock.com,No,1,0,Easy Street
8815,Easy Street,clothing,white,79.99,1,New,0,Overstock.com,No,1,0,Easy Street
8815,Easy Street,clothing,pink,79.99,1,New,0,Overstock.com,No,1,0,Easy Street
8815,Easy Street,clothing,yellow,79.99,1,New,0,Overstock.com,No,1,0,Easy Street
8815,Easy Street,clothing,beige,79.99,1,New,0,Overstock.com,No,1,0,Easy Street
8816,Easy Street,shoes,blue,41.99,1,New,0,Overstock.com,No,1,0,Easy Street
8816,Easy Street,shoes,black,41.99,1,New,0,Overstock.com,No,1,0,Easy Street
8816,Easy Street,shoes,white,41.99,1,New,0,Overstock.com,No,1,0,Easy Street
